,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
2021-11-08,,75.41,,,494.52,49.37,,46.44,50.23,58.13,51.12,1451.98,16.49,43.16,,88.51,643.18,27.01,161.87,541.76,406.08,31.62,105.99,410.38,51.59,1925.89,19008.3,41.21,,45.51,439.6,553.36,232.07,125.6,907.89,,548.52,455.89,351.97,29.45,1944.27,2072.26,,1481.28,109.66,184.47,176.39,1313885.68,,720683.26,,31.21,338.48,92.41,172.1,134.09,687.37,608.44,20.67,62.59,85.06,45.08,45.14,40.53,36.54,103.34,96.49,,354.38,143.81,2082.54,43.73,,107.97,190.32,188.08,32.55,451.38,187.57,48488.46,,25153.4,,11.51,75.47,,166.59,164.89,28.88,,42.7,34.44,32.64,1144.14,1363.45,2027.74,3430.94,,581.48,,94.03,60.31,,,86.38,190.23,3144.06,53.63,,310.32,126.74,,10704.71,939.28,242.37,14.39,,422.23,1.88,234.33,623.63,376.87,,31126.59,,393.73,,390.9,60.28,,60.81,968.07,159.18,92.9,7990.04,,99.43,81.92
2021-11-15,,75.68,,,494.04,49.5,,46.54,50.34,58.36,51.78,1450.06,16.52,43.75,,89.16,642.76,27.01,161.87,541.76,406.08,31.62,105.99,411.43,52.1,1935.33,18979.74,41.43,,45.7,440.88,555.42,232.06,126.7,911.28,,548.2,457.73,351.87,29.42,1948.07,2075.34,,1479.98,110.92,184.85,176.4,1318101.64,,720799.89,,30.99,338.52,92.84,172.76,134.2,691.07,607.66,20.73,62.8,85.53,44.88,45.54,40.62,36.64,103.94,96.59,,354.9,140.81,2082.54,43.73,,107.81,190.42,188.64,32.55,448.87,187.93,48488.46,,25275.49,,11.5,75.49,,166.66,165.32,29.04,,42.7,34.46,32.66,1147.03,1361.24,1936.34,3269.9,,575.62,,94.01,60.59,,,86.61,190.15,3156.99,53.91,,311.09,126.94,,10792.52,939.6,243.14,14.39,,423.62,1.89,234.06,626.65,378.07,,31070.53,,393.73,,390.98,60.52,,61.07,968.09,159.2,93.02,8106.27,,99.03,82.66
2021-11-22,,75.61,,,494.55,49.62,,46.65,50.47,58.56,52.42,1452.4,16.65,,,89.76,642.48,27.01,161.87,541.76,406.08,31.62,105.99,412.89,52.65,1935.56,18984.07,42.57,,45.93,442.85,556.97,232.93,126.68,914.04,,549.99,458.09,355.73,29.47,1949.34,2078.05,,1481.67,111.75,185.28,176.07,1323928.92,,720799.89,,30.99,340.33,93.24,173.03,134.66,694.84,611.42,20.76,63.1,85.88,44.94,45.86,40.83,36.93,103.79,96.76,,355.91,138.24,2082.54,43.73,,108.38,190.9,189.54,32.56,445.77,189.21,48488.46,,26461.12,,11.48,75.66,,163.08,165.5,29.12,,42.7,34.46,32.66,1148.42,1355.71,1853.54,3135.04,,571.61,,94.0,60.52,,,87.41,190.68,3154.71,54.28,,311.4,126.99,,10768.93,941.05,244.5,14.42,,425.09,1.91,235.17,630.82,377.83,,31138.47,,393.73,,391.95,60.71,,61.18,968.37,159.1,93.37,8092.15,,99.39,83.42
2021-11-29,,75.89,,,494.34,49.69,,46.72,50.55,58.59,52.86,1456.48,16.76,44.19,,90.14,641.5,27.01,161.87,541.76,406.08,31.62,105.99,413.56,53.03,1935.33,18953.63,43.98,,46.08,444.05,558.03,233.45,126.61,916.94,,550.42,460.38,354.2,29.49,1949.55,2077.69,,1484.42,113.01,185.46,175.77,1327112.7,,720799.89,,30.92,340.85,93.62,173.74,135.19,697.51,613.9,20.81,63.34,86.01,44.69,46.37,40.99,37.17,104.18,97.03,,357.2,137.94,2082.54,43.73,,109.25,192.19,190.24,32.56,442.93,189.78,48488.46,,41061.06,,11.47,75.93,,157.99,166.28,29.12,,42.7,34.46,32.66,1149.79,1352.2,1808.18,3093.93,,571.01,,94.28,60.53,,,87.76,191.3,3152.88,54.64,,310.96,127.19,,10724.23,941.22,245.24,14.42,,427.27,1.93,236.22,632.03,379.08,,31445.62,,393.73,,392.93,61.06,,61.52,971.39,158.97,93.56,8074.29,,99.0,84.35
2021-12-06,,76.28,,,494.23,49.87,,46.88,50.73,58.84,53.31,1456.0,16.75,43.93,,90.73,641.81,27.01,161.87,541.76,406.08,31.62,105.99,414.13,53.33,1930.47,18922.08,46.1,,46.0,447.5,558.93,234.06,126.48,920.97,,548.81,461.94,356.63,29.61,1946.13,2075.49,,1485.82,114.28,184.8,175.31,1329941.23,,747828.57,,30.7,341.72,94.4,175.09,135.62,703.22,613.43,20.84,63.72,86.37,44.97,46.68,41.14,37.38,104.18,97.17,,357.5,144.72,2082.54,43.73,,108.88,192.64,190.99,32.56,442.0,190.08,48488.46,,34036.78,,11.51,76.11,,152.65,166.78,29.26,,42.7,34.55,32.72,1145.29,1347.84,1793.53,3126.91,,570.7,,94.32,61.19,,,88.18,191.01,3151.34,55.04,,308.88,127.34,,10793.36,941.38,246.67,14.43,,428.1,1.94,236.81,633.52,381.13,,31591.13,,393.73,,392.91,61.28,,61.81,971.37,159.39,93.22,8060.71,,98.76,85.33
2021-12-13,,76.52,,,494.77,49.97,,46.96,50.82,59.0,53.83,1454.4,16.75,43.95,,91.39,641.58,27.01,161.88,541.77,406.06,31.62,105.99,414.99,53.64,1930.41,18966.92,48.6,,45.97,448.95,561.5,234.4,126.34,925.86,,551.81,462.68,355.84,29.67,1939.77,2079.17,,1489.36,115.77,184.08,175.47,1331355.79,,748390.59,,30.59,342.02,95.24,176.24,136.07,708.96,612.16,20.75,64.21,86.77,45.14,47.01,41.32,37.47,104.62,97.29,,357.99,154.37,2082.65,43.73,,108.88,192.72,191.83,32.56,438.97,189.89,48488.46,,26666.12,,11.55,76.33,,150.96,166.66,29.28,,42.7,34.55,32.72,1140.91,1346.76,1807.32,3148.6,,571.9,,94.84,61.27,,,88.8,191.35,3151.3,55.25,,308.99,127.46,,10853.39,941.85,247.58,14.44,,430.16,1.95,238.52,635.78,382.55,,31762.37,,393.73,,393.26,61.47,,62.01,970.33,158.31,92.98,8168.53,,99.6,86.26
2021-12-20,,76.24,,,495.49,50.08,,47.06,50.94,59.12,54.46,1453.64,16.88,44.12,,92.04,643.37,27.01,161.88,541.77,406.08,31.63,105.99,415.66,53.81,1946.56,18959.35,50.95,,46.12,450.09,561.04,234.56,126.29,927.16,,554.51,464.35,358.22,29.75,1942.21,2080.14,,1488.79,117.05,183.76,174.99,1335162.59,,748567.19,,30.73,343.31,96.23,176.88,136.27,715.76,615.03,20.8,64.78,87.34,45.51,47.37,41.36,37.65,104.43,97.45,,358.61,160.87,2082.65,43.73,,109.32,193.23,192.5,32.56,436.92,189.81,48488.46,,26831.58,,11.53,76.29,,153.24,166.69,29.32,,42.71,34.56,32.74,1139.43,1347.13,1871.58,3178.59,,572.42,,95.19,61.39,,,89.46,192.46,3150.98,55.61,,310.7,127.66,,10865.7,942.2,249.11,14.48,,432.55,1.96,239.42,639.24,384.9,,31878.71,,393.73,,392.76,61.75,,62.33,979.25,159.52,93.97,8238.73,,100.41,87.34
2021-12-27,,75.91,,,495.73,50.13,,47.11,51.01,59.17,54.67,1453.74,16.91,43.95,,92.35,643.07,27.01,161.94,542.03,406.08,31.63,105.99,416.49,53.94,1960.71,18927.67,52.59,,46.57,450.57,563.64,234.54,126.3,925.95,,556.11,463.75,358.18,29.78,1942.46,2081.32,,1491.8,117.69,183.54,174.62,1335353.42,,748633.39,,30.95,343.49,96.49,177.3,136.33,719.21,615.01,20.82,64.89,87.41,46.16,47.59,41.37,37.69,104.43,97.56,,359.31,164.81,2083.48,43.75,,110.0,193.47,192.72,32.56,436.7,189.96,48488.46,,27198.53,,11.56,76.36,,157.21,166.73,29.39,,42.71,34.58,32.74,1136.95,1347.4,1915.43,3122.82,,572.8,,95.4,61.41,,,89.81,192.59,3155.47,55.82,,311.84,127.74,,10874.56,944.39,249.61,14.49,,433.33,1.97,239.8,641.22,385.74,,31879.43,,393.73,,393.17,61.81,,62.42,983.49,159.67,94.25,8265.31,,100.63,87.78
2022-01-10,125.88,76.19,,84.74,504.45,50.42,,47.4,51.29,59.42,,1462.02,17.12,43.85,,92.54,644.95,26.99,161.89,541.02,405.77,31.62,105.91,415.98,54.37,2026.0,19930.63,56.31,,47.42,446.38,561.37,231.22,125.76,922.62,,555.35,462.5,360.28,29.97,1952.24,,3004.4,1506.63,117.93,182.12,171.47,1356634.63,,771646.79,,31.45,354.91,96.56,177.82,,725.09,,21.12,64.96,87.19,47.01,47.55,40.96,37.88,101.17,98.04,,353.4,179.12,2078.27,43.73,,109.08,193.25,194.28,32.66,432.69,187.47,,,28889.45,,,,70.38,170.85,164.61,30.77,,45.86,37.26,34.82,1180.22,1288.33,1746.32,2504.81,,564.36,,96.11,61.32,118.57,,89.72,192.05,3268.53,56.38,43.03,309.36,,148.9,11393.77,934.16,248.88,14.32,,433.27,2.01,239.48,646.6,,369.61,32391.82,,393.8,,396.27,,77.11,63.61,983.79,156.82,94.57,7828.11,439.87,100.79,87.5
2022-01-14,125.78,76.35,,85.7,504.63,50.45,,47.43,51.32,59.48,,1466.23,17.14,43.93,,92.85,646.67,26.99,161.88,540.98,405.54,31.58,105.91,417.0,54.46,2018.47,19991.3,57.5,,47.58,445.1,560.99,231.71,125.71,926.16,,556.64,464.63,358.01,30.06,1950.53,,2998.35,1507.04,118.43,181.35,171.32,1358848.67,,772730.06,,31.49,356.28,97.23,178.31,,727.11,,21.1,64.98,87.52,47.36,47.81,41.22,38.01,101.01,98.13,,353.81,180.17,2078.23,43.73,,109.17,193.1,195.05,32.69,432.73,187.59,,,29009.93,,,,70.28,174.31,164.12,30.79,,45.86,37.26,34.82,1177.02,1285.93,1745.84,2510.41,,563.93,,95.87,60.79,118.63,,89.96,192.19,3272.32,56.64,43.58,308.54,,149.18,11494.52,931.97,249.61,14.32,,432.54,2.02,239.65,648.11,,370.33,32502.35,,393.73,,398.45,,77.25,63.76,981.46,156.86,94.6,7887.49,437.59,101.41,86.5
2022-01-21,125.88,76.42,,86.83,506.76,50.52,,47.48,51.4,59.57,,1468.18,17.28,44.09,,93.52,648.57,26.99,161.88,540.97,405.54,31.58,105.91,418.04,54.69,2028.12,19971.0,59.05,,47.77,445.36,561.91,231.8,126.04,931.61,,559.34,464.67,355.35,30.24,1950.89,,3001.79,1506.27,119.25,180.36,171.69,1365787.61,,772852.68,,31.54,356.83,97.87,179.61,,731.25,,21.22,65.37,87.92,48.15,47.93,41.42,38.18,101.14,98.24,,355.26,182.29,2079.17,43.75,,109.61,193.53,195.05,32.95,430.93,187.93,,,29706.51,,,,70.34,177.01,164.3,30.85,,45.86,37.29,34.86,1175.14,1284.04,1754.76,2510.56,,563.66,,96.57,60.73,119.09,,90.38,192.66,3291.64,57.04,43.69,308.44,,149.46,11529.64,933.12,250.53,14.36,,434.56,2.03,239.47,651.88,,372.79,32662.93,,393.73,,398.39,,77.38,63.76,975.15,156.84,94.79,7859.72,440.83,101.89,85.36
2022-01-28,125.96,76.26,,88.36,508.39,50.61,,47.56,51.5,59.69,,1466.53,17.32,44.12,,94.01,651.39,26.99,161.91,541.03,405.46,31.57,105.91,419.4,54.87,2032.22,19954.57,60.27,,47.98,447.12,563.67,232.09,126.23,938.07,,560.33,463.58,356.54,30.21,1957.64,,3008.25,1511.9,119.36,179.89,172.01,1367845.66,,773074.02,,31.61,357.97,98.26,180.13,,733.14,,21.31,65.77,88.1,48.65,48.18,41.5,38.41,101.34,98.77,,357.6,187.2,2078.27,43.72,,110.14,193.88,195.72,33.15,430.69,187.43,,,30654.32,,,,70.13,179.03,164.3,30.87,,45.86,37.29,34.86,1171.6,1281.85,1753.7,2510.19,,562.67,,96.89,60.69,120.06,,90.52,192.64,3303.25,57.43,43.86,309.0,,149.78,11597.33,938.14,251.03,14.43,,435.28,2.03,239.57,653.9,,372.78,32753.88,,393.73,,399.45,,77.39,63.89,979.79,156.98,95.01,7878.73,445.62,102.68,84.49
2022-02-04,125.9,75.35,,90.5,497.9,50.86,,47.56,51.58,59.9,,1455.25,17.67,44.18,,95.54,649.03,27.19,163.13,535.03,407.56,31.83,102.46,424.53,54.62,2305.78,20224.74,61.83,,48.26,446.77,557.03,231.8,125.76,943.36,,555.92,459.86,364.37,30.32,1951.3,,3023.79,1521.41,121.58,180.11,171.21,1370919.28,,777596.04,,31.58,369.45,98.64,179.85,,742.69,,21.17,65.6,88.55,49.2,48.62,41.62,39.91,101.61,99.48,,368.87,194.84,2086.51,43.95,,110.6,192.23,197.58,31.25,427.18,188.88,,,30171.53,,,,69.01,182.02,164.46,29.85,,46.17,38.18,28.83,1191.0,1311.91,1718.9,2454.18,,550.94,,96.47,58.63,122.02,,89.14,190.84,3377.07,57.91,45.51,308.1,,150.14,11644.36,937.38,252.83,14.8,,433.59,2.01,241.18,664.2,,376.34,32287.89,,393.32,,403.71,,76.82,64.01,981.66,155.35,95.71,7898.32,447.23,102.84,84.62
2022-02-11,126.02,75.31,,92.63,498.92,50.88,,47.58,51.6,59.93,,1456.71,17.7,44.14,,95.86,653.47,27.19,163.13,535.03,407.56,31.83,102.46,425.41,54.78,2307.08,20166.23,63.32,,48.23,448.98,560.58,231.8,125.74,938.92,,557.22,463.73,364.51,30.32,1948.75,,3023.38,1523.95,121.9,179.72,171.26,1376188.9,,778321.7,,31.52,370.25,99.26,180.38,,747.34,,21.21,65.97,88.97,50.15,48.74,41.67,40.1,101.49,99.5,,369.74,199.98,2086.63,43.95,,111.31,192.47,198.08,31.25,426.61,189.0,,,28325.12,,,,69.16,186.25,165.25,29.91,,46.17,38.21,28.89,1191.73,1315.53,1725.52,2467.17,,551.6,,96.57,58.4,123.78,,89.43,190.33,3380.21,58.22,46.02,307.34,,150.42,11612.93,942.39,254.17,14.87,,432.49,2.02,241.43,667.28,,378.38,32307.19,,393.32,,404.32,,77.05,64.14,984.12,155.12,96.0,7972.9,451.41,103.54,84.29
2022-02-18,125.97,75.28,,94.67,500.72,50.91,,47.61,51.63,59.97,,1459.1,17.69,44.07,,96.52,655.15,27.19,163.12,535.02,407.49,31.83,102.46,426.85,54.9,2308.69,20214.36,64.97,,48.2,449.58,561.86,233.02,125.78,950.99,,558.58,467.62,367.67,30.44,1951.45,,3027.17,1527.36,122.47,179.62,171.74,1379420.21,,778335.53,,31.66,372.32,99.44,181.12,,752.84,,21.29,66.39,89.52,51.05,48.68,42.0,40.29,101.54,99.67,,370.23,201.91,2086.85,43.96,,111.75,193.28,199.45,31.28,426.99,189.4,,,30264.52,,,,69.44,189.97,165.38,29.92,,46.17,38.21,28.89,1192.5,1319.19,1724.5,2480.1,,552.05,,97.09,58.17,124.35,,89.59,190.58,3380.07,58.43,46.68,306.76,,150.71,11581.96,946.23,256.46,14.9,,434.93,2.03,240.86,670.13,,380.58,32239.21,,393.32,,406.18,,77.39,64.33,991.69,155.84,96.32,7914.77,456.22,104.06,84.44
2022-02-25,126.05,75.78,,97.32,501.81,50.91,,47.6,51.63,60.01,,1463.74,17.78,44.36,,97.03,656.73,27.19,163.1,534.92,407.49,31.83,102.45,428.51,55.04,2308.65,20295.32,66.28,,48.33,449.31,562.05,233.38,126.23,961.83,,561.32,470.01,371.69,30.64,1954.36,,3038.62,1531.45,122.97,179.3,172.52,1381434.39,,778385.09,,31.68,374.06,99.78,181.75,,757.5,,21.38,66.57,90.03,51.66,48.77,42.14,40.43,101.79,99.93,,370.26,202.89,2086.85,43.98,,111.91,193.49,200.45,31.61,432.57,189.81,,,32466.65,,,,69.75,195.22,166.18,29.92,,46.17,38.21,28.89,1193.23,1321.87,1726.19,2497.28,,553.42,,97.58,58.23,125.15,,89.63,190.89,3379.38,58.67,47.15,306.08,,150.94,12024.71,950.45,257.53,14.91,,435.64,2.04,241.47,673.08,,382.38,33554.7,,393.32,,407.04,,77.43,64.47,996.76,156.8,97.06,8241.0,458.32,104.31,84.69
2022-03-04,126.95,77.8,,104.33,502.89,50.93,,47.6,51.61,60.17,,1472.35,18.02,45.97,,97.9,660.19,27.19,163.1,534.92,407.49,31.82,102.47,432.61,55.04,2283.68,20631.35,68.25,,48.59,451.79,563.37,234.48,131.94,964.78,,574.74,474.53,375.05,32.02,1962.77,,3102.54,1551.9,123.52,179.2,182.99,1591467.27,,911404.37,,32.08,377.45,100.68,183.92,,760.91,,22.37,67.08,90.46,52.99,48.91,42.59,40.97,106.9,100.47,,371.05,201.06,2086.85,43.98,,113.52,196.36,201.95,31.62,441.36,193.89,,,41776.17,,,,73.87,210.2,168.33,29.96,,46.17,38.21,28.96,1196.16,1320.93,1729.47,2506.11,,554.27,,98.78,58.67,131.49,,90.6,191.28,3403.6,60.6,47.68,306.74,,151.24,13183.31,960.84,258.87,15.14,,436.34,2.06,243.66,675.87,,384.73,38576.63,,393.32,,408.9,,77.76,64.72,1003.65,158.87,97.92,9440.89,482.43,105.93,85.04
2022-03-11,129.12,80.56,,116.14,503.43,50.89,,47.56,51.57,60.16,,1494.94,18.53,47.72,,100.03,665.95,27.19,163.1,534.92,407.49,31.82,102.47,436.44,54.97,2307.59,20892.78,70.13,,49.5,454.04,567.36,237.05,139.88,985.84,,589.22,483.39,378.46,34.03,1999.77,,3199.3,1582.65,126.9,179.94,192.4,1700561.0,,914861.5,,32.83,382.55,102.66,186.63,,771.73,,23.26,67.88,91.41,54.79,50.0,43.47,41.62,112.09,101.39,,374.67,198.66,2086.85,43.98,,116.43,203.69,205.3,31.62,454.63,203.32,,,53635.47,,,,77.92,235.99,174.39,29.96,,46.17,38.21,28.96,1196.93,1319.12,1728.9,2505.43,,554.54,,101.61,59.97,137.73,,93.05,193.06,3410.28,68.33,48.46,310.69,,151.55,14041.77,999.99,262.29,15.6,,438.29,2.08,250.54,682.7,,388.12,43400.31,,393.32,,418.06,,78.32,65.08,1021.45,163.27,99.2,10231.94,504.02,108.69,86.01
2022-03-18,131.56,80.79,,125.23,509.25,50.86,,47.52,51.54,60.16,,1537.41,19.08,48.99,,101.62,670.73,27.19,163.1,534.92,407.49,31.82,102.47,445.78,54.9,2314.47,21066.95,74.59,,51.01,455.45,570.94,245.22,144.99,993.37,,598.5,493.57,388.35,35.49,2047.66,,3387.57,1644.97,131.1,180.81,198.91,1754988.72,,982758.29,,37.31,395.28,104.78,191.77,,781.75,,24.23,68.68,92.49,57.83,51.25,45.04,43.27,115.17,103.95,,380.19,185.49,2086.85,43.98,,121.26,209.38,209.47,31.68,462.95,212.3,,,58839.36,,,,80.85,255.33,181.64,30.02,,46.17,38.21,29.16,1201.93,1314.54,1729.37,2513.57,,554.19,,106.68,61.09,140.73,,96.64,194.34,3395.33,77.79,50.99,313.92,,151.93,14226.2,1010.65,265.14,16.23,,442.06,2.15,255.54,692.19,,392.81,44591.93,,393.32,,431.4,,79.39,65.76,1062.18,169.66,103.21,10609.61,509.95,112.88,87.17
2022-03-25,134.43,82.32,,128.93,514.72,50.85,,47.51,51.53,60.16,,1592.07,19.63,50.36,,103.58,674.24,27.19,163.08,534.8,407.67,31.82,102.47,455.69,54.83,2308.26,21228.07,86.47,,53.1,460.39,578.7,250.84,147.1,1007.07,,603.3,499.27,402.0,36.94,2110.2,,3460.5,1685.66,134.88,183.67,202.35,1823520.61,,984582.49,,44.13,408.24,106.53,196.7,,792.88,,24.96,69.4,93.31,64.47,52.28,46.59,45.24,116.31,106.23,,385.09,172.1,2086.85,43.98,,125.12,214.68,215.42,31.71,471.7,221.23,,,56254.48,,,,82.27,253.5,191.24,30.05,,46.17,38.21,29.16,1204.94,1313.23,1738.04,2519.88,,553.72,,113.31,62.03,141.77,,99.95,196.51,3414.11,82.82,55.81,318.67,,152.29,14245.3,1012.56,268.58,16.92,,447.92,2.22,260.21,702.77,,396.56,44233.91,,393.32,,440.98,,80.35,66.16,1098.48,174.8,105.75,10703.16,515.76,117.07,88.47
2022-04-01,136.08,82.71,,125.7,515.81,50.83,,47.48,51.51,60.16,,1605.09,20.19,50.61,,105.44,675.57,27.19,163.08,534.8,407.67,31.82,102.47,460.54,54.69,2309.17,21183.67,97.48,,55.55,463.03,582.82,252.89,148.29,1016.05,,607.62,503.74,413.15,37.55,2124.14,,3487.74,1700.59,137.21,187.34,207.81,1844939.84,,984094.07,,50.1,417.75,108.42,201.71,,803.25,,25.59,70.14,94.65,69.53,53.13,48.18,46.82,117.22,107.18,,389.47,159.48,2086.85,43.98,,127.54,215.46,220.57,31.71,469.45,227.95,,,,5208.67,,,81.9,244.84,197.53,30.17,,46.17,38.21,29.19,1209.51,1313.02,1741.08,2525.95,,555.0,,119.26,62.89,142.57,,103.09,198.58,3473.14,86.92,61.87,320.34,,152.53,13989.04,1015.2,272.08,17.35,,451.77,2.28,263.13,709.08,,401.51,40920.32,,393.32,,444.04,,81.25,66.61,1119.44,180.6,107.73,10299.03,516.41,121.18,89.4
2022-04-08,137.84,82.36,,119.72,517.21,50.79,,47.44,51.46,60.17,,1618.83,20.72,50.03,,106.85,679.97,27.19,163.08,534.8,407.67,31.82,102.47,462.84,54.62,2298.46,21249.84,99.52,,57.44,470.07,589.14,254.86,145.98,1029.5,,614.46,508.71,421.55,37.21,2149.3,,3509.41,1722.01,139.41,190.24,206.32,1891257.46,,984199.19,,53.09,421.56,110.21,207.82,,812.56,,25.45,70.9,95.66,71.65,53.66,49.71,47.95,115.97,107.93,,392.18,151.16,2086.85,43.98,,131.58,218.04,224.77,31.72,474.46,231.92,,,,5868.49,,,81.23,231.88,202.19,30.21,,46.17,38.21,29.19,1218.0,1311.48,1755.56,2540.49,,555.87,,125.01,63.63,140.21,,105.84,199.4,3478.32,87.65,66.12,321.13,,152.76,13794.5,1021.82,275.91,17.67,,455.19,2.33,265.71,717.52,,405.48,38458.87,,393.32,,450.35,,82.06,67.29,1143.95,186.39,110.74,9312.28,507.31,124.74,90.16
2022-04-15,138.92,81.81,,116.81,520.4,50.76,,47.4,51.43,60.15,,1623.53,21.11,49.42,,107.67,681.29,27.19,163.08,534.71,407.65,31.82,102.47,466.28,54.59,2316.72,21221.06,95.49,,58.01,474.15,592.26,255.1,144.23,1036.12,,620.54,515.2,428.2,36.89,2152.88,,3516.74,1731.29,140.69,191.84,202.98,1894660.67,,984203.11,,53.97,426.33,110.9,212.99,,820.39,,25.26,71.4,96.97,72.02,54.03,50.95,48.82,114.85,108.18,,394.24,152.7,2086.85,43.98,,133.88,219.74,227.75,31.72,472.09,234.03,,,,5791.25,,,80.14,218.84,205.11,30.46,,46.17,38.29,29.29,1218.96,1310.07,1765.79,2557.08,,556.98,,127.99,64.54,138.24,,107.96,200.39,3497.54,87.33,67.86,320.38,,152.92,13435.13,1028.17,278.24,17.86,,457.7,2.35,271.22,722.65,,406.96,37588.58,,393.32,,451.54,,82.42,67.6,1161.94,188.59,112.27,9113.13,500.69,127.09,90.42
2022-04-22,140.19,80.89,,114.58,522.22,50.74,,47.37,51.42,60.17,,1630.58,21.32,49.02,,108.52,682.36,27.19,163.08,534.71,407.65,31.82,102.47,468.31,54.54,2308.03,21232.11,90.65,,58.6,479.38,598.91,256.74,142.52,1040.14,,629.16,517.56,429.61,36.87,2167.01,,3523.72,1739.92,142.48,191.4,200.26,1903372.06,,984172.99,,52.45,431.96,111.55,218.79,,825.85,,25.36,71.94,98.34,72.45,54.07,52.24,50.04,113.65,108.72,,395.73,155.02,2086.85,43.98,,135.26,220.56,231.41,31.72,469.71,234.9,,,,6132.98,,,79.49,213.1,206.58,30.46,,46.17,38.29,29.29,1222.38,1310.7,1775.47,2579.92,,559.21,,130.16,65.01,136.44,,109.42,200.72,3512.41,86.44,69.43,319.6,,153.06,13316.66,1039.46,279.91,18.21,,460.73,2.38,275.71,728.47,,408.85,37112.98,,393.32,,453.57,,82.92,67.92,1182.26,190.29,113.68,9135.73,494.55,129.63,89.77
2022-04-29,140.88,80.89,,115.2,528.5,50.74,,47.35,51.41,60.21,,1637.24,21.49,48.77,,109.1,683.22,27.19,163.08,534.71,407.65,31.82,102.47,469.69,54.49,2314.74,21236.12,87.33,,59.85,479.88,602.4,258.16,141.95,1041.09,,632.47,520.46,436.98,37.07,2178.35,,3525.6,1747.08,143.32,190.85,201.13,1905813.76,,983691.69,,51.47,434.49,112.29,224.72,,830.78,,25.54,72.24,98.88,72.48,54.5,52.87,51.02,112.89,109.64,,396.85,156.65,2086.85,43.98,,136.44,221.71,234.21,31.79,469.25,233.1,,,,5757.18,,,79.09,214.8,209.26,30.46,,46.17,38.29,29.29,1222.38,1310.7,1773.01,2579.92,,559.21,,131.92,65.14,136.21,,110.79,201.12,3521.15,85.65,69.43,319.63,,153.16,13398.96,1051.49,280.48,18.32,,463.24,2.43,281.0,731.53,,410.97,36475.37,,393.32,,456.16,,83.07,68.22,1195.21,192.77,113.92,9112.42,490.74,131.75,87.69
2022-05-06,141.65,80.69,,115.93,530.27,50.72,,47.33,51.4,60.2,,1637.34,21.57,48.46,,108.82,684.33,27.19,163.08,534.71,407.65,31.82,102.36,470.27,54.49,2375.34,21232.29,83.91,,61.06,479.61,602.49,258.22,140.6,1046.78,,637.89,523.87,436.2,36.74,2172.5,,3520.97,1742.75,143.77,190.76,199.69,1904229.34,,983759.32,,52.29,435.48,112.36,229.43,,833.5,,25.57,72.4,99.26,72.8,54.66,53.85,51.93,111.84,110.09,,398.03,152.19,2086.85,43.98,,138.31,221.14,235.27,31.79,465.87,233.68,,,,5632.63,,,78.57,213.15,210.12,30.48,,46.17,38.37,29.43,1222.06,1311.91,1782.51,2598.78,,560.29,,133.2,65.54,134.66,,111.54,202.3,3579.85,84.74,68.54,319.42,,153.31,13294.03,1062.41,282.45,18.55,,463.55,2.48,286.63,736.45,,412.23,36169.77,,393.32,,455.69,,83.36,68.53,1206.29,195.15,115.05,9260.58,487.28,133.56,84.77
2022-05-13,142.39,80.26,,117.25,530.69,50.71,,47.32,51.39,60.2,,1638.85,21.7,48.65,,109.28,684.63,27.19,163.08,534.71,407.65,31.82,102.36,471.82,54.5,2380.32,21236.7,79.5,,63.2,479.85,605.06,260.18,140.46,1048.02,,641.14,526.86,437.3,36.63,2172.86,,3512.7,1741.45,144.15,190.71,194.64,1905188.24,,983908.72,,54.51,435.6,112.57,232.47,,834.94,,25.53,72.62,99.5,72.49,54.9,54.46,52.13,111.83,110.32,,398.92,145.13,2086.85,43.98,,139.66,222.14,237.46,31.79,461.62,233.66,,,,5608.77,,,78.19,208.9,209.53,30.52,,46.17,38.37,29.43,1219.58,1314.94,1785.68,2617.67,,561.49,,134.14,65.52,134.24,,112.31,202.15,3609.1,84.31,67.57,319.2,,153.51,13209.14,1072.07,283.19,18.73,,464.47,2.5,286.16,742.61,,414.56,35927.2,,393.32,,455.12,,83.55,68.72,1209.88,196.84,116.29,9173.67,486.94,135.46,82.44
